seqid	len	gc	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L003.bowtie2.bam	cov_/workspace/cflcyd/blobology/LsA2v1_scaffolds.fasta.clean.Manuka_Nuclear_gDNA_C3R0AACXX_GCCAAT_L004.bowtie2.bam	taxlevel_species	taxlevel_genus	taxlevel_order	taxlevel_phylum	taxlevel_superkingdom
LsA2v1_scaffold10464	1142	0.320490367775832	27.2224168126095	30.8791593695272	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2751	21919	0.503155768745266	15.1435740681592	14.1461289292388	Cladophialophora psammophila	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold11427	1051	0.518553758325404	3.50142721217888	5.82112274024739	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5957	4457	0.531747812429886	4.64864258469823	4.76935158178147	Oryza sativa	Oryza	Poales	Streptophyta	Eukaryota
LsA2v1_scaffold2368	29093	0.381588432345334	29.292888323657	30.0283917093515	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold582	158596	0.38342814035517	47.649127342424	48.7635438472538	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12277	983	0.671414038657172	10.528992878942	10.7599186164802	Methylobacterium extorquens	Methylobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold7252	2554	0.53876272513704	4.46711041503524	4.53758809710258	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6711	3291	0.548024316109422	4.02005469462171	3.73989668793681	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12082	1001	0.4995004995005	6.13986013986014	5.91108891108891	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10552	1134	0.698412698412698	6.56701940035273	5.92504409171075	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4555	8215	0.689470480827754	13.8961655508215	14.2564820450394	Sinorhizobium fredii	Sinorhizobium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold5056	16062	0.514949402023919	5.31372182791679	5.9237330344913	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9868	1217	0.574363188167625	4.44207066557108	3.70090386195563	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3205	16257	0.500220906600689	7.46564556806316	7.80291566709743	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12121	998	0.48496993987976	8.71242484969941	6.52204408817636	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5534	5432	0.550073637702504	10.2155743740795	11.2658321060383	Hymenobacter swuensis	Hymenobacter	Cytophagales	Bacteroidetes	Bacteria
LsA2v1_scaffold9682	1242	0.48389694041868	6.26167471819646	4.59500805152979	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8287	1571	0.453851050286442	9.1686823679185	9.95353278166771	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold189	279866	0.528694583259685	5.07457497516585	5.12983356320436	Pseudocercospora fijiensis	Pseudocercospora	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold7122	2731	0.516849816849817	4.78652508238741	5.66459172464299	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2449	37206	0.507030199290867	14.8965220663316	14.5103746707504	Talaromyces stipitatus	Talaromyces	Eurotiales	Ascomycota	Eukaryota
LsA2v1_scaffold9259	1306	0.488514548238897	5.91194486983155	5.67764165390506	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9500	1269	0.54688731284476	4.68400315208826	5.25768321513002	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9786	1228	0.517100977198697	6.62622149837133	6.97557003257328	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11583	1038	0.711946050096339	4.1878612716763	4.36416184971098	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3225	16056	0.647110114598904	7.73455406078717	7.49489287493764	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold1684	51865	0.399756207095657	35.0797454931116	34.3790803046403	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3539	13503	0.516771348389683	2.37562023254092	2.47470932385396	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3156	17542	0.393201172693006	30.3541785429273	30.7410215482859	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1133	88051	0.384585889570552	53.1190787157671	52.7774698754354	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11856	1017	0.5968534906588	3.23893805309734	4.05998033431662	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11089	1082	0.529574861367837	18.8142329020333	17.2929759704252	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5082	6546	0.523135867963454	11.0129850290253	10.1527650473571	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1240	117156	0.516957035210016	3.58969237597712	3.68617911161164	Sporisorium reilianum	Sporisorium	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold10633	1126	0.518650088809947	4.1696269982238	4.92007104795737	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3534	13560	0.394086768565694	42.3409292035375	43.0839970501449	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12486	959	0.737226277372263	8.55057351407717	7.6976016684046	Agrobacterium fabrum	Agrobacterium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold5488	5557	0.516683316683317	2.93125787295302	3.9528522584128	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3858	11382	0.634159198734844	7.99472851871387	7.58522228079435	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold10513	1138	0.720562390158172	6.31810193321616	8.10632688927942	Nitrobacter winogradskyi	Nitrobacter	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold6691	3316	0.530618401206637	3.51749095295536	3.77834740651387	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8916	1382	0.504341534008683	6.49276410998552	7.02604920405208	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1433	67245	0.404872284337787	84.7396683768351	85.0388876496444	Gossypium hirsutum	Gossypium	Malvales	Streptophyta	Eukaryota
LsA2v1_scaffold2242	37349	0.374424333297633	120.719216043192	121.079895043967	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11827	1020	0.593137254901961	4.60098039215686	3.73137254901961	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2853	45326	0.372302872523496	41.3782376560948	41.3617791113302	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10615	1128	0.502659574468085	10.6640070921986	8.47783687943261	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11613	1036	0.507722007722008	4.4469111969112	5.47297297297297	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9481	1271	0.416207710464201	932.513768686239	928.031471282624	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4547	8248	0.506121773659828	3.61093598448107	3.54607177497573	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold901	131319	0.386395791150233	58.6037511707912	58.8007066760876	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9100	1342	0.678837555886736	5.3070044709389	7.61698956780925	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold623	251669	0.391784697778601	58.7039603604596	59.095339513233	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold5415	5755	0.383145091225022	34.809035621199	35.5506516072979	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold5220	6182	0.38466515690715	39.4682950501448	37.6449369136192	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold385	210549	0.385421949933462	72.1064360314479	72.1256382124116	Glycine tomentella	Glycine	Fabales	Streptophyta	Eukaryota
LsA2v1_scaffold8576	1470	0.670748299319728	7.36054421768706	6.60884353741496	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold8188	1617	0.497835497835498	35.4984539270253	35.6672850958565	Leptosphaeria biglobosa	Leptosphaeria	Pleosporales	Ascomycota	Eukaryota
LsA2v1_scaffold4760	7514	0.675672078786266	7.99121639606062	8.29611392068134	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold3572	13257	0.669306781323075	7.50584596816764	7.74541751527482	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold5169	6327	0.674411253358622	6.78568041725938	7.49897265686741	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold8902	1386	0.493506493506494	20.6024531024531	15.508658008658	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold915	191047	0.388198671755133	45.7588865567756	46.1395520474675	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold5455	5648	0.346848441926346	34.7519475920687	33.9833569405106	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5520	5470	0.501554214664472	7.40182815356489	6.14954296160877	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11670	1032	0.5	5.49903100775194	3.66375968992248	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold9203	1316	0.509118541033435	16.1945288753799	13.5858662613982	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2051	39068	0.3886094799247	68.6352513566182	70.4933705334424	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold8498	1494	0.525435073627845	4.71084337349397	4.63654618473895	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold12561	949	0.648050579557429	53.8303477344576	60.2918861959961	Metarhizium robertsii	Metarhizium	Hypocreales	Ascomycota	Eukaryota
LsA2v1_scaffold8920	1381	0.628530050687907	7.99855177407675	7.94279507603185	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6361	3814	0.727320398531725	10.1664918720503	10.9876769795489	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3034	18263	0.387669057657559	27.7393089853829	27.1629524174585	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1504	59840	0.526157821506659	3.47926136363623	3.63171791443835	Pseudozyma flocculosa	Pseudozyma	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold7680	1977	0.565503287809813	5.73798684876074	5.06525037936267	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold11531	1043	0.574304889741131	5.30105465004794	5.21955896452541	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold801	125570	0.382915148786378	68.0336306443107	68.5295691646556	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1197	82542	0.569411153146389	10.1894550653001	10.131290736837	Myceliophthora thermophila	Myceliophthora	Sordariales	Ascomycota	Eukaryota
LsA2v1_scaffold10068	1190	0.557142857142857	118.852100840338	118.94117647059	uncultured fungus	Not annotated	Not annotated	Not annotated	Eukaryota
LsA2v1_scaffold6504	3602	0.473201888364343	15.5388672959467	15.41143808995	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3683	12686	0.555199633909164	3.82326974617692	4.1324294497872	Neofusicoccum parvum	Neofusicoccum	Botryosphaeriales	Ascomycota	Eukaryota
LsA2v1_scaffold7690	1972	0.51419878296146	18.1937119675456	21.2799188640974	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4919	6978	0.647323661830915	3.87876182287189	4.07065061622242	Pseudonocardia dioxanivorans	Pseudonocardia	Actinomycetales	Actinobacteria	Bacteria
LsA2v1_scaffold4594	8044	0.673918448533068	7.8591496767778	7.55196419691702	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold12025	1006	0.601391650099404	5.66898608349901	4.32405566600398	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8097	1658	0.337756332931242	75.1381182147175	74.8685162846813	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6147	4113	0.404327741308048	38.1794310722101	39.3963044006807	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold298	237793	0.406605589123142	54.8126269487709	55.2313272469314	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold11601	1037	0.502410800385728	3.79942140790743	4.30665380906461	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1119	88391	0.406355882696577	47.4516523175867	48.4014096458242	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold8875	1391	0.691588785046729	12.5082674335011	11.1394680086269	Bradyrhizobium japonicum	Bradyrhizobium	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold8811	1407	0.518123667377399	4.49893390191897	3.58564321250888	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3968	10752	0.384858630952381	31.0296688988086	31.098121279761	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10156	1178	0.580645161290323	3.91171477079796	4.74787775891341	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold66	683096	0.533125666451163	4.9789224355015	4.97331561010653	Zymoseptoria tritici	Zymoseptoria	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold4135	9955	0.463822130831513	33.0331491712716	32.9304871923665	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10953	1096	0.522810218978102	204.142335766419	206.973540145981	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6378	3792	0.508572935900818	4.61893459915612	5.04773206751055	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4195	9620	0.49870048861628	6.41237006237003	6.46133056133053	Cyphellophora europaea	Cyphellophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold7660	1992	0.397590361445783	127.608433734934	127.222389558228	Syzygium cumini	Syzygium	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold3003	18620	0.50171858216971	10.9645542427495	11.5874865735765	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold8602	1465	0.515358361774744	4.96313993174062	5.36996587030717	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold4991	6762	0.514273036533057	7.68101153504883	7.34531203785864	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2957	37890	0.512066085019491	2.59297967801533	2.62868830826078	Pseudocercospora fijiensis	Pseudocercospora	Capnodiales	Ascomycota	Eukaryota
LsA2v1_scaffold7479	2186	0.411253430924062	335.599268069525	342.171546203101	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2883	20042	0.511300454906491	3.09584871769282	3.16889531982833	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2476	43793	0.388365068942876	41.9957299111716	41.9713652866882	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold10366	1152	0.5546875	5.30034722222222	3.99739583333333	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5140	6404	0.514758706856161	10.9294191130545	11.1875390381013	Cladophialophora carrionii	Cladophialophora	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold12232	987	0.505572441742654	4.16514690982776	4.15096251266464	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7846	1832	0.685589519650655	7.48744541484714	8.33679039301308	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold6764	3223	0.500465404902265	4.95966490847037	5.2156376047161	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold6629	3415	0.690270935960591	14.7847730600293	13.9458272327965	Methylocystis sp. SC2	Methylocystis	Rhizobiales	Proteobacteria	Bacteria
LsA2v1_scaffold5349	5899	0.640617053737922	6.69113409052378	7.32497033395486	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold7575	2069	0.350894151764137	37.3146447559205	33.2875785403575	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold5529	5437	0.393047636564282	59.1640610630874	58.2569431671889	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold12069	1002	0.579840319361277	3.82335329341317	7.22854291417167	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold10532	1136	0.601232394366197	12.6575704225352	11.5545774647887	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold7842	1835	0.451771117166213	7.98910081743871	7.70463215258858	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold3087	17566	0.67402937492884	7.51463053626344	7.55243083228987	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold2742	22996	0.531482136540502	4.34145068707596	4.0943642372586	Pseudozyma flocculosa	Pseudozyma	Ustilaginales	Basidiomycota	Eukaryota
LsA2v1_scaffold7922	1781	0.668725435148793	7.84278495227401	8.85738349242	Delftia acidovorans	Delftia	Burkholderiales	Proteobacteria	Bacteria
LsA2v1_scaffold9024	1356	0.676991150442478	17.7699115044248	15.5007374631268	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold2381	28892	0.39664570230608	76.0989547279453	76.4874705800834	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold1970	41638	0.494019885681349	11.9640472645174	11.3373841202742	Capronia coronata	Capronia	Chaetothyriales	Ascomycota	Eukaryota
LsA2v1_scaffold8040	1698	0.48527679623086	7.31684334511192	8.57361601884573	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold1732	50353	0.407618642264312	45.8467022819143	45.9571028538764	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
LsA2v1_scaffold9528	1264	0.552215189873418	5.31408227848101	4.7879746835443	Not annotated	Not annotated	Not annotated	Not annotated	Not annotated
LsA2v1_scaffold473	184451	0.385275519421861	62.3544139093451	62.9652048511121	Eucalyptus grandis	Eucalyptus	Myrtales	Streptophyta	Eukaryota
